company NN company compan o O
produce NN produce produc r O

find VV find NOPre NOPost O
period NN period NOPre NOPost B-producer.name
productions NNS production produc c I-producer.name

what WP what NOPre NOPost O
movie NN movie NOPre NOPost O
rating NN rating NOPre NOPost O
is VBZ be NOPre NOPost O
the DT the NOPre NOPost O
anchorman NN anchorman anchor h B-movie.name

is VBZ be NOPre NOPost O
house NN house NOPre NOPost B-movie.name
at IN at NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
end NN end NOPre NOPost I-movie.name
of IN of NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
street NN street NOPre NOPost I-movie.name
' '' ' NOPre NOPost O
ok VV ok NOPre NOPost O
for IN for NOPre NOPost O
my PP$ my NOPre NOPost O
six CD six NOPre NOPost O
year NN year NOPre NOPost O
old JJ old NOPre NOPost O

what WP what NOPre NOPost O
is VBZ be NOPre NOPost O
the DT the NOPre NOPost O
rating NN rating NOPre NOPost O
for IN for NOPre NOPost O
marley NN marley NOPre NOPost B-movie.name
and CC and NOPre NOPost I-movie.name
me PP me NOPre NOPost I-movie.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
rating NN rating NOPre NOPost O
for IN for NOPre NOPost O
resident JJ resident reside s B-movie.name
evil NN evil NOPre NOPost I-movie.name
: : : NOPre NOPost I-movie.name
retribution NN retribution retrib b I-movie.name

what WP what NOPre NOPost O
ages VVZ age NOPre NOPost O
is VBZ be NOPre NOPost O
wall-e RB wall-e NOPre NOPost B-movie.name
good JJ good NOPre NOPost O
for IN for NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
bananas NNS banana banana a B-movie.name
make VV make NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
revenue NN revenue revenu e O
did VVD do NOPre NOPost O
bananas NNS banana banana a B-movie.name
make VV make NOPre NOPost O

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
total JJ total NOPre NOPost O
gross NN gross NOPre NOPost O
for IN for NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
bananas NNS banana banana a B-movie.name

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
from IN from NOPre NOPost O
beaches NNS beach beache e B-movie.name

find VV find NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
of IN of NOPre NOPost O
big JJ big NOPre NOPost B-movie.name

find VV find NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
of IN of NOPre NOPost O
black JJ black NOPre NOPost B-movie.name
beauty NN beauty NOPre NOPost I-movie.name

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
black JJ black NOPre NOPost B-movie.name
swan NN swan NOPre NOPost I-movie.name
bring VV bring NOPre NOPost O

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
black JJ black NOPre NOPost B-movie.name
swan NN swan NOPre NOPost I-movie.name
's POS 's NOPre NOPost O
revenue NN revenue revenu e O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
revenue NN revenue revenu e O
did VVD do NOPre NOPost O
bourne NN bourne NOPre NOPost B-movie.name
identity NN identity identi e I-movie.name
make VV make NOPre NOPost O

revenue NN revenue revenu e O
for IN for NOPre NOPost O
breaking VVG break breaki e B-movie.name
dawn NN dawn NOPre NOPost I-movie.name

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
dark JJ dark NOPre NOPost B-movie.name
night NN night NOPre NOPost I-movie.name
make VV make NOPre NOPost O
at IN at NOPre NOPost O
the DT the NOPre NOPost O
box NN box NOPre NOPost O
office NN office NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
created VVN create create r O
by IN by NOPre NOPost O
dragon NN dragon NOPre NOPost B-movie.name
war NN war NOPre NOPost I-movie.name

end NN end NOPre NOPost B-movie.name
of IN of NOPre NOPost I-movie.name
watch NN watch NOPre NOPost I-movie.name
gross JJ gross NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
end NN end NOPre NOPost B-movie.name
of IN of NOPre NOPost I-movie.name
watch NN watch NOPre NOPost I-movie.name
make VVP make NOPre NOPost O
in IN in NOPre NOPost O
the DT the NOPre NOPost O
box NN box NOPre NOPost O
office NN office NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
end NN end NOPre NOPost B-movie.name
of IN of NOPre NOPost I-movie.name
watch NN watch NOPre NOPost I-movie.name
make VVP make NOPre NOPost O
in IN in NOPre NOPost O
theaters NNS theater theate e O

what WP what NOPre NOPost O
is VBZ be NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
for IN for NOPre NOPost O
fast JJ fast NOPre NOPost B-movie.name
and CC and NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
furious JJ furious furiou u I-movie.name

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
revenue NN revenue revenu e O
did VVD do NOPre NOPost O
finding VVG find findin i B-movie.name
nemo NN nemo NOPre NOPost I-movie.name
3d NNS 3d NOPre NOPost I-movie.name
make VVP make NOPre NOPost O

look VV look NOPre NOPost O
for IN for NOPre NOPost O
revenue NN revenue revenu e O
from IN from NOPre NOPost O
freedom NN freedom freedo r B-movie.name
writers NNS writer writer r I-movie.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
created VVN create create r O
by IN by NOPre NOPost O
ghost NN ghost NOPre NOPost B-movie.name
rider NN rider NOPre NOPost I-movie.name
spirit NN spirit NOPre NOPost I-movie.name
of IN of NOPre NOPost I-movie.name
vengeance NN vengeance vengea g I-movie.name

total JJ total NOPre NOPost O
revenue NN revenue revenu e O
for IN for NOPre NOPost O
ghostbusters NNS ghostbuster ghostb u B-movie.name

can MD can NOPre NOPost O
you PP you NOPre NOPost O
tell VV tell NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
amount NN amount NOPre NOPost O
of IN of NOPre NOPost O
money NN money NOPre NOPost O
this DT this NOPre NOPost O
movie NN movie NOPre NOPost O
made VVD make NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
this DT this NOPre NOPost O
movie NN movie NOPre NOPost O
earn VV earn NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
this DT this NOPre NOPost O
movie NN movie NOPre NOPost O
make VV make NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
this DT this NOPre NOPost O
movie NN movie NOPre NOPost O
make VV make NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
this DT this NOPre NOPost O
movie NN movie NOPre NOPost O
accumalate NN accumalate accuma m O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
movie NN movie NOPre NOPost O
make VV make NOPre NOPost O

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
revenue NN revenue revenu e O
made VVN make NOPre NOPost O
from IN from NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
great JJ great NOPre NOPost B-movie.name
debaters NNS debater debate b I-movie.name

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
harry VV harry NOPre NOPost B-movie.name
potter NN potter NOPre NOPost I-movie.name
and CC and NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
sorcerer NN sorcerer sorcer r I-movie.name
's POS 's NOPre NOPost I-movie.name
stone NN stone NOPre NOPost I-movie.name
make VV make NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
hitch NN hitch NOPre NOPost B-movie.name
gross JJ gross NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
hitch NN hitch NOPre NOPost B-movie.name
make VV make NOPre NOPost O

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
box NN box NOPre NOPost O
office NN office NOPre NOPost O
gross JJ gross NOPre NOPost O
in IN in NOPre NOPost O
hitch NN hitch NOPre NOPost B-movie.name

hotel NN hotel NOPre NOPost B-movie.name
translyvania NN translyvania transl y I-movie.name
box NN box NOPre NOPost O
office NN office NOPre NOPost O
numbers NNS number number u O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
hotel NN hotel NOPre NOPost B-movie.name
transylvania NNS transylvania transy l I-movie.name
gross JJ gross NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
hotel NN hotel NOPre NOPost B-movie.name
transylvania NNS transylvania transy l I-movie.name
make VVP make NOPre NOPost O
in IN in NOPre NOPost O
the DT the NOPre NOPost O
box NN box NOPre NOPost O
office NN office NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
hotel NN hotel NOPre NOPost B-movie.name
transylvania NN transylvania transy l I-movie.name
gross JJ gross NOPre NOPost O
overall NN overall overal v O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
house NN house NOPre NOPost B-movie.name
at IN at NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
end NN end NOPre NOPost I-movie.name
of IN of NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
street NN street NOPre NOPost I-movie.name
make VV make NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
house NN house NOPre NOPost B-movie.name
on IN on NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
end NN end NOPre NOPost I-movie.name
of IN of NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
street NN street NOPre NOPost I-movie.name
gross JJ gross NOPre NOPost O

revinue NN revinue revinu e O
for IN for NOPre NOPost O
I PP I NOPre NOPost B-movie.name
'll MD will NOPre NOPost I-movie.name
be VB be NOPre NOPost I-movie.name
home NN home NOPre NOPost I-movie.name
for IN for NOPre NOPost I-movie.name
christmas NNS christmas christ i I-movie.name

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
iron NN iron NOPre NOPost B-movie.name
man NN man NOPre NOPost I-movie.name
gross JJ gross NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
iron NN iron NOPre NOPost B-movie.name
man NN man NOPre NOPost I-movie.name
make VV make NOPre NOPost O

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
profit NN profit NOPre NOPost O
margin NN margin NOPre NOPost O
of IN of NOPre NOPost O
iron NN iron NOPre NOPost B-movie.name
man NN man NOPre NOPost I-movie.name

find VV find NOPre NOPost O
revenue NN revenue revenu e O
generated VVN generate genera e O
by IN by NOPre NOPost O
kahani NNS kahani NOPre NOPost B-movie.name

want VVP want NOPre NOPost O
to TO to NOPre NOPost O
find VV find NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
of IN of NOPre NOPost O
kahani NNS kahani NOPre NOPost B-movie.name

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
of IN of NOPre NOPost O
kahani NNS kahani NOPre NOPost B-movie.name

what WP what NOPre NOPost O
did VVD do NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
life NN life NOPre NOPost B-movie.name
is VBZ be NOPre NOPost I-movie.name
beautiful JJ beautiful beauti u I-movie.name
gross NN gross NOPre NOPost O

dollars NNS dollar dollar o O
in IN in NOPre NOPost O
sales NNS sale NOPre NOPost O
looper NN looper NOPre NOPost B-movie.name

how WRB how NOPre NOPost O
many JJ many NOPre NOPost O
dollars NNS dollar dollar o O
did VVD do NOPre NOPost O
looper NN looper NOPre NOPost B-movie.name
gross JJ gross NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
looper NN looper NOPre NOPost B-movie.name
gross JJ gross NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
looper NN looper NOPre NOPost B-movie.name
make VV make NOPre NOPost O
in IN in NOPre NOPost O
the DT the NOPre NOPost O
box NN box NOPre NOPost O
office NN office NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
looper NN looper NOPre NOPost B-movie.name
make VV make NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
revenue NN revenue revenu e O
has VHZ have NOPre NOPost O
looper NN looper NOPre NOPost B-movie.name
made VVD make NOPre NOPost O

looper NN looper NOPre NOPost B-movie.name
revenue NN revenue revenu e O

what WP what NOPre NOPost O
were VBD be NOPre NOPost O
the DT the NOPre NOPost O
box NN box NOPre NOPost O
office NN office NOPre NOPost O
sales NNS sale NOPre NOPost O
for IN for NOPre NOPost O
looper NN looper NOPre NOPost B-movie.name

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
looper NN looper NOPre NOPost B-movie.name
gross JJ gross NOPre NOPost O

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
men NNS man NOPre NOPost B-movie.name
in IN in NOPre NOPost I-movie.name
black JJ black NOPre NOPost I-movie.name
3 CD 3 NOPre NOPost I-movie.name
's POS 's NOPre NOPost O
revenue NN revenue revenu e O

find VV find NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
of IN of NOPre NOPost O
mirror NN mirror NOPre NOPost B-movie.name

what WP what NOPre NOPost O
is VBZ be NOPre NOPost O
the DT the NOPre NOPost O
box NN box NOPre NOPost O
office NN office NOPre NOPost O
of IN of NOPre NOPost O
mirror NN mirror NOPre NOPost B-movie.name

what WP what NOPre NOPost O
is VBZ be NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
of IN of NOPre NOPost O
mirror NN mirror NOPre NOPost B-movie.name

revenue NN revenue revenu e O
for IN for NOPre NOPost O
ms. JJ ms. NOPre NOPost B-movie.name
congeniality NN congeniality congen i I-movie.name

can MD can NOPre NOPost O
you PP you NOPre NOPost O
please VV please NOPre NOPost O
tell VV tell NOPre NOPost O
me PP me NOPre NOPost O
about IN about NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
for IN for NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
mr NN Mr NOPre NOPost B-movie.name
and CC and NOPre NOPost I-movie.name
mrs NN Mrs NOPre NOPost I-movie.name
smith NN smith NOPre NOPost I-movie.name

find VV find NOPre NOPost O
revenue NN revenue revenu e O
from IN from NOPre NOPost O
my PP$ my NOPre NOPost B-movie.name
boys NNS boy NOPre NOPost I-movie.name

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
for IN for NOPre NOPost O
pulp NN pulp NOPre NOPost B-movie.name
fiction NN fiction fictio i I-movie.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
created VVN create create r O
by IN by NOPre NOPost O
romeo NN romeo NOPre NOPost B-movie.name
must MD must NOPre NOPost I-movie.name
die VV die NOPre NOPost I-movie.name

find VV find NOPre NOPost O
how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
shark NN shark NOPre NOPost B-movie.name
tales NNS tale NOPre NOPost I-movie.name
made VVD make NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
shrek RB shrek NOPre NOPost B-movie.name
make VV make NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
shrek RB shrek NOPre NOPost B-movie.name
bring VV bring NOPre NOPost O
in IN in NOPre NOPost O

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
shrek NP shrek NOPre NOPost B-movie.name
's POS 's NOPre NOPost O
revenue NN revenue revenu e O

what WP what NOPre NOPost O
were VBD be NOPre NOPost O
the DT the NOPre NOPost O
earnings NNS earning earnin r O
from IN from NOPre NOPost O
signs NNS sign NOPre NOPost B-movie.name

snow NN snow NOPre NOPost B-movie.name
white NN white NOPre NOPost I-movie.name
and CC and NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
huntsman NN huntsman huntsm n I-movie.name
revenue NN revenue revenu e O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
money NN money NOPre NOPost O
did VVD do NOPre NOPost O
star NN star NOPre NOPost B-movie.name
wars NNS war NOPre NOPost I-movie.name
earn VVP earn NOPre NOPost O
at IN at NOPre NOPost O
the DT the NOPre NOPost O
box NN box NOPre NOPost O
office NN office NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
revenue NN revenue revenu e O
did VVD do NOPre NOPost O
star NN star NOPre NOPost B-movie.name
wars NNS war NOPre NOPost I-movie.name
make VVP make NOPre NOPost O

look VV look NOPre NOPost O
for IN for NOPre NOPost O
revenue NN revenue revenu e O
from IN from NOPre NOPost O
step NN step NOPre NOPost B-movie.name
up RB up NOPre NOPost I-movie.name

please UH please NOPre NOPost O
look VV look NOPre NOPost O
up RP up NOPre NOPost O
revenue NN revenue revenu e O
from IN from NOPre NOPost O
step NN step NOPre NOPost B-movie.name
up RB up NOPre NOPost I-movie.name

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
gross JJ gross NOPre NOPost O
revenue NN revenue revenu e O
for IN for NOPre NOPost O
superman NN superman superm p B-movie.name
returns NNS return return e I-movie.name

box NN box NOPre NOPost O
office NN office NOPre NOPost O
total JJ total NOPre NOPost O
terminator NN terminator termin i B-movie.name
2 CD 2 NOPre NOPost I-movie.name

amazing JJ amazing amazin m B-movie.name
spiderman NN spiderman spider d I-movie.name
revenue NN revenue revenu e O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
revenue NN revenue revenu e O
did VVD do NOPre NOPost O
the DT the NOPre NOPost B-movie.name
amazing JJ amazing amazin m I-movie.name
spiderman NN spiderman spider d I-movie.name
make VV make NOPre NOPost O

can MD can NOPre NOPost O
you PP you NOPre NOPost O
tell VV tell NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
for IN for NOPre NOPost O
cabin NN cabin NOPre NOPost I-movie.name
in IN in NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
woods NNS wood NOPre NOPost I-movie.name

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
revenue NN revenue revenu e O
did VVD do NOPre NOPost O
cabin NN cabin NOPre NOPost B-movie.name
in IN in NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
woods NNS wood NOPre NOPost I-movie.name
bring VVP bring NOPre NOPost O
in IN in NOPre NOPost O

i NNS i NOPre NOPost O
am VBP be NOPre NOPost O
interested JJ interested intere r O
in IN in NOPre NOPost O
what WP what NOPre NOPost O
cabin NN cabin NOPre NOPost B-movie.name
in IN in NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
woods NNS wood NOPre NOPost I-movie.name
made VVN make NOPre NOPost O
in IN in NOPre NOPost O
revenue NN revenue revenu e O

kindly RB kindly NOPre NOPost O
show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
for IN for NOPre NOPost O
cabin NN cabin NOPre NOPost I-movie.name
in IN in NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
woods NNS wood NOPre NOPost I-movie.name

the DT the NOPre NOPost B-movie.name
cabin NN cabin NOPre NOPost I-movie.name
in IN in NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
woods NNS wood NOPre NOPost I-movie.name
revenue NN revenue revenu e O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
created VVN create create r O
by IN by NOPre NOPost O
the DT the NOPre NOPost B-movie.name
expendables NNS expendable expend d I-movie.name
2 CD 2 NOPre NOPost I-movie.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
created VVN create create r O
by IN by NOPre NOPost O
the DT the NOPre NOPost B-movie.name
expendables NNS expendable expend d I-movie.name

find VV find NOPre NOPost O
revenue NN revenue revenu e O
generated VVN generate genera e O
by IN by NOPre NOPost O
the DT the NOPre NOPost B-movie.name
help NN help NOPre NOPost I-movie.name

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
was VBD be NOPre NOPost O
generated VVN generate genera e O
from IN from NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
the DT the NOPre NOPost B-movie.name
help NN help NOPre NOPost I-movie.name

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
lord NN lord NOPre NOPost B-movie.name
of IN of NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
rings NNS ring NOPre NOPost I-movie.name
make VVP make NOPre NOPost O

how WRB how NOPre NOPost O
much JJ much NOPre NOPost O
revenue NN revenue revenu e O
did VVD do NOPre NOPost O
lord NN lord NOPre NOPost B-movie.name
of IN of NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
rings NNS ring NOPre NOPost I-movie.name
get VVP get NOPre NOPost O

what WP what NOPre NOPost O
is VBZ be NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
for IN for NOPre NOPost O
lord NN lord NOPre NOPost I-movie.name
of IN of NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
rings NNS ring NOPre NOPost I-movie.name

find VV find NOPre NOPost O
the DT the NOPre NOPost O
revenue NN revenue revenu e O
for IN for NOPre NOPost O
passion NN passion passio a I-movie.name
of IN of NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
christ NN christ NOPre NOPost I-movie.name

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
gross JJ gross NOPre NOPost O
revenue NN revenue revenu e O
for IN for NOPre NOPost O
the DT the NOPre NOPost B-movie.name
princess NN princess prince i I-movie.name
bride NN bride NOPre NOPost I-movie.name

revenue NN revenue revenu e O
for IN for NOPre NOPost O
the DT the NOPre NOPost B-movie.name
way NN way NOPre NOPost I-movie.name
we PP we NOPre NOPost I-movie.name
were VBD be NOPre NOPost I-movie.name

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
trouble NN trouble troubl r B-movie.name
with IN with NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
curve NN curve NOPre NOPost I-movie.name
gross JJ gross NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
trouble NN trouble troubl r B-movie.name
with IN with NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
curve NN curve NOPre NOPost I-movie.name
make VV make NOPre NOPost O

how WRB how NOPre NOPost O
much RB much NOPre NOPost O
did VVD do NOPre NOPost O
trouble NN trouble troubl r B-movie.name
with IN with NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
curve NN curve NOPre NOPost I-movie.name
make VV make NOPre NOPost O
in IN in NOPre NOPost O
the DT the NOPre NOPost O
box NN box NOPre NOPost O
office NN office NOPre NOPost O

trouble NN trouble troubl r B-movie.name
with IN with NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
curve NN curve NOPre NOPost I-movie.name
profit NN profit NOPre NOPost O

what WP what NOPre NOPost O
is VBZ be NOPre NOPost O
finding VVG find findin i B-movie.name
nemo NN nemo NOPre NOPost I-movie.name
about RB about NOPre NOPost O

what WP what NOPre NOPost O
is VBZ be NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name
about RB about NOPre NOPost O

what WP what NOPre NOPost O
is VBZ be NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name
about RB about NOPre NOPost O

show VV show NOPre NOPost O
all DT all NOPre NOPost O
italian JJ Italian italia t B-country.name
movies NNS movie NOPre NOPost O
made VVN make NOPre NOPost O
in IN in NOPre NOPost O
twenty CD twenty NOPre NOPost B-movie.release_date
twelve NN twelve NOPre NOPost I-movie.release_date

show VV show NOPre NOPost O
all DT all NOPre NOPost O
russian JJ Russian russia u B-country.name
movies NNS movie NOPre NOPost O
made VVN make NOPre NOPost O
in IN in NOPre NOPost O
the DT the NOPre NOPost O
last JJ last NOPre NOPost B-movie.release_date
five CD five NOPre NOPost I-movie.release_date
years NNS year NOPre NOPost I-movie.release_date

show VVP show NOPre NOPost O
me PP me NOPre NOPost O
all PDT all NOPre NOPost O
the DT the NOPre NOPost O
russian JJ Russian russia u B-country.name
films NNS film NOPre NOPost O
for IN for NOPre NOPost O
twenty CD twenty NOPre NOPost B-movie.release_date
twelve NN twelve NOPre NOPost I-movie.release_date

look NN look NOPre NOPost O
for IN for NOPre NOPost O
english JJ English englis n B-movie.language
movies NNS movie NOPre NOPost O
based VVN base NOPre NOPost O
in IN in NOPre NOPost O
the DT the NOPre NOPost B-movie.location
uk NN uk NOPre NOPost I-movie.location

i NP i NOPre NOPost O
'd MD will NOPre NOPost O
like VV like NOPre NOPost O
to TO to NOPre NOPost O
see VV see NOPre NOPost O
a DT a NOPre NOPost O
movie NN movie NOPre NOPost O
that WDT that NOPre NOPost O
was VBD be NOPre NOPost O
filmed VVN film NOPre NOPost O
in IN in NOPre NOPost O
africa NN africa NOPre NOPost B-country.name

who WP who NOPre NOPost O
produces VVZ produce produc o O
for IN for NOPre NOPost O
fox NN fox NOPre NOPost B-producer.name
movies NNS movie NOPre NOPost O

which WDT which NOPre NOPost O
producers NNS producer produc d O
work VVP work NOPre NOPost O
for IN for NOPre NOPost O
fox NN fox NOPre NOPost B-producer.name

find VV find NOPre NOPost O
movie NN movie NOPre NOPost O
based VVN base NOPre NOPost O
on IN on NOPre NOPost O
criteria NNS criterion criter i O

how WRB how NOPre NOPost O
often RB often NOPre NOPost O
does VVZ do NOPre NOPost O
he PP he NOPre NOPost O
put VV put NOPre NOPost O
movies NNS movie NOPre NOPost O
out RP out NOPre NOPost O

is VBZ be NOPre NOPost O
finding VVG find findin i B-movie.name
nemo NN nemo NOPre NOPost I-movie.name
available JJ available availa i O
on IN on NOPre NOPost O
netflix NN netflix netfli e O

is VBZ be NOPre NOPost O
this DT this NOPre NOPost O
movie NN movie NOPre NOPost O
for IN for NOPre NOPost O
rent NN rent NOPre NOPost O

search NN search NOPre NOPost O
by IN by NOPre NOPost O
actor NN actor NOPre NOPost O

search NN search NOPre NOPost O
by IN by NOPre NOPost O
